"Index","dif1_earning_detr","dif1_gnp_detr","dif1_unemp"
"1948-01-01",NA,NA,NA
"1948-04-01",0.0144287857096211,-0.00476733076061207,0.0666666666666598
"1948-07-01",0.014926353364148,-0.00935345962363176,-0.0333333333333301
"1948-10-01",0.00185235030364087,-0.0245039844141294,0.16666666666667
"1949-01-01",-0.00140833523751253,-0.0139913050494118,0.66666666666666
"1949-04-01",-0.00144189259279614,-0.00036406726423857,1.13333333333334
"1949-07-01",-0.0141661795189049,-0.0192834526368271,0.86666666666666
"1949-10-01",0.0166489691319497,0.0283170894713765,0.23333333333334
"1950-01-01",0.0113278933707931,0.019849888797089,-0.6
"1950-04-01",-0.00709332403286082,0.0283445122861561,-0.7
"1950-07-01",0.0125731790204109,0.00852923297440592,-0.86666666666667
"1950-10-01",-0.0148844605488265,0.00287833400058848,-0.43333333333333
"1951-01-01",0.00844681748725394,0.00777750011632907,-0.6
"1951-04-01",0.0049624560552283,0.0102907607565126,-0.36666666666667
"1951-07-01",-0.00136678958110318,-0.00767109636570485,0.0333333333333301
"1951-10-01",0.00584302181798591,-3.76026799067247e-05,0.2
"1952-01-01",0.00184149013502304,-0.00801459066272172,-0.33333333333333
"1952-04-01",-0.00592961336441946,-0.00313592673154986,-0.1
"1952-07-01",0.0216122825554345,0.0218529117541376,0.23333333333333
"1952-10-01",0.0129294744467061,0.00808303970283437,-0.4
"1953-01-01",0.00465310320685864,-0.00210762178296581,-0.0333333333333301
"1953-04-01",0.00238087611095677,-0.0163492154237,-0.1
"1953-07-01",-0.00349400247979816,-0.0252271857656874,0.1
"1953-10-01",-0.00882427228159375,-0.0143874816024471,0.9
"1954-01-01",0.00146031410616927,-0.0089827095671151,1.4
"1954-04-01",-0.00891177545848288,0.00122600599060319,0.63333333333333
"1954-07-01",0.00167009764438934,0.0100013448124199,0.13333333333334
"1954-10-01",0.00355196006448897,0.0181420688017869,-0.53333333333334
"1955-01-01",0.00395458344310708,0.00597436863348585,-0.63333333333333
"1955-04-01",0.00851177188703507,0.00346008944721906,-0.33333333333333
"1955-07-01",-0.00585305794068814,-0.00383042566432495,-0.3
"1955-10-01",-0.00787963063716686,-0.0130631449390563,0.0666666666666598
"1956-01-01",0.0089171575652188,-0.00177843650919336,-0.16666666666666
"1956-04-01",-0.00692885932523111,-0.0105897943502229,0.13333333333333
"1956-07-01",0.0138030532932753,0.00552753187020851,-0.0333333333333301
"1956-10-01",-0.00844545574395484,-0.00239734758832165,-0.0333333333333399
"1957-01-01",-0.00883403966374937,-0.0114409122409763,-0.16666666666666
"1957-04-01",0.000863638912530578,-0.00042996034321075,0.1
"1957-07-01",0.00252803453583418,-0.0215969463194165,0.13333333333333
"1957-10-01",-0.0176602646851598,-0.0357344623397655,0.73333333333333
"1958-01-01",0.000352537670786682,-0.00311305709574265,1.3
"1958-04-01",0.00218193861755637,0.0128195890728855,1.06666666666667
"1958-07-01",0.00335495398125104,0.0132349799701157,-0.16666666666667
"1958-10-01",0.00724156873884864,0.00921615288384119,-0.9
"1959-01-01",0.00779294767298383,0.0125392207661053,-0.46666666666666
"1959-04-01",-0.0105437720555359,-0.0085005505803136,-0.8
"1959-07-01",-0.0073619670525353,-0.00641336742273533,0.133333333333329
"1959-10-01",0.0161734090460602,0.0122636011736873,0.33333333333333
"1960-01-01",-0.00593631518457404,-0.0148092492768188,-0.43333333333333
"1960-04-01",-0.00376438456444733,-0.00443738774263082,0.06666666666667
"1960-07-01",-0.00481391793679965,-0.0220045667204259,0.33333333333333
"1960-10-01",-0.00555419682227495,-0.00243813079618685,0.633333333333329
"1961-01-01",0.0065455082312765,0.00686138862924497,0.46666666666667
"1961-04-01",0.00157610154302924,0.00956195794485099,0.33333333333333
"1961-07-01",0.00248570135288467,0.00998600118885278,-0.4
"1961-10-01",0.000402317770075141,0.0080814981792519,-0.5
"1962-01-01",-0.00351827086079079,0.000152114065712725,-0.6
"1962-04-01",-0.00103708956349917,0.00279696378859053,-0.0333333333333306
"1962-07-01",-0.00104168168478479,-0.00506790285131308,0.100000000000001
"1962-10-01",-0.000378852247659162,0.00103466651339446,-0.06666666666667
"1963-01-01",0.00215361514667765,0.00145574925998636,0.13333333333334
"1963-04-01",0.00251594279995351,0.0124045479620383,-0.166666666666671
"1963-07-01",-0.00431348267711155,-0.00258154876740183,-0.2
"1963-10-01",-0.0035449298980853,0.0120786428822064,0.100000000000001
"1964-01-01",0.00283993374698304,0.00117682644816092,-0.06666666666667
"1964-04-01",-0.000317195895043884,0.0063700312680563,-0.33333333333333
"1964-07-01",-0.0104527285595952,-0.00669988562947306,-0.13333333333333
"1964-10-01",0.00679588477652555,0.0154816391691125,-0.0999999999999996
"1965-01-01",0.000344573517686021,0.00352485635654512,-0.13333333333334
"1965-04-01",-0.00168628575737191,0.0121038104688586,-0.16666666666666
"1965-07-01",-0.00200874813373655,0.0128264845582584,-0.3
"1965-10-01",0.000924568122272728,0.0149876197963618,-0.2
"1966-01-01",-0.00214538181636053,-0.00570730092491691,-0.23333333333334
"1966-04-01",-0.00118907916132993,-0.000856782272982939,-0.1
"1966-07-01",-0.00130642955889433,-0.000664109796367142,-0.0333333333333301
"1966-10-01",-0.000952501517507611,-0.000370902530120331,-0.0333333333333301
"1967-01-01",-0.000635848391471664,-0.00860380238419306,0.2
"1967-04-01",-0.000271728134980601,0.000996177424335046,-0.06666666666667
"1967-07-01",-0.0043836146016737,-0.00172810599449099,-0.06666666666667
"1967-10-01",0.00980945426381911,0.0112521171863798,0.1
"1968-01-01",0.000543419678346453,0.0076420510599179,-0.0666666666666602
"1968-04-01",-0.00243449386229287,-0.001063980592094,-0.26666666666667
"1968-07-01",0.00120635856075896,-0.00506567097939137,-0.0333333333333301
"1968-10-01",0.000189129508403434,0.00655886554337103,-0.1
"1969-01-01",-0.00348897222214102,-0.00610803539600049,0.0333333333333301
"1969-04-01",0.00149386131421078,-0.00260366831447592,0.0333333333333301
"1969-07-01",-0.00405876359444111,-0.0136978492957566,0.13333333333334
"1969-10-01",-0.00745034311681819,-0.0101284288888158,0
"1970-01-01",-0.00432198225016645,-0.00717175984660207,0.5
"1970-04-01",0.00326167865245523,0.000242650747482572,0.5
"1970-07-01",-0.0130065541224658,-0.0200163041537699,0.399999999999999
"1970-10-01",0.0109977991230084,0.0189773795692269,0.56666666666666
"1971-01-01",-0.00229122553151234,-0.00298360399881002,0.166666666666671
"1971-04-01",-0.00147743664461765,-0.00125205443082221,-0.0333333333333306
"1971-07-01",-0.000721726058501815,-0.00599035175281571,0.0333333333333306
"1971-10-01",0.00640283459267029,0.0097286792852894,0
"1972-01-01",0.00740102649758657,0.0135406913139295,-0.26666666666667
"1972-04-01",0.00200891506566353,0.00127183808141214,0
"1972-07-01",0.00392721908300296,0.00784168260564017,-0.100000000000001
"1972-10-01",0.00300854806710352,0.0167592682394085,-0.26666666666666
"1973-01-01",-0.0036307560794027,0.00270356281002953,-0.23333333333334
"1973-04-01",-0.00444208609354523,-0.0123674654555114,-0.16666666666666
"1973-07-01",-0.00691976536522105,0.000898634637239185,-0.0333333333333399
"1973-10-01",-0.00839888284788239,-0.0153204406430749,-0.1
"1974-01-01",-0.000597789946262666,-0.00677008400854461,0.33333333333334
"1974-04-01",6.08220475301788e-05,-0.0188710016133913,0.0333333333333297
"1974-07-01",-0.0054451463991918,-0.0137199580884738,0.4
"1974-10-01",-0.00697521337067703,-0.0220133370550149,0.9
"1975-01-01",-0.00309379656287225,-0.00128732080841557,1.63333333333333
"1975-04-01",-0.00122043159401883,0.00905828756943379,0.600000000000001
"1975-07-01",-0.00265835717086764,0.00641692224830598,-0.36666666666666
"1975-10-01",0.00850387209385994,0.013408838519175,-0.13333333333334
"1976-01-01",0.00456059886230769,-0.000736603824334565,-0.600000000000001
"1976-04-01",0.00861671846584997,-0.00279987813833613,-0.16666666666666
"1976-07-01",-0.00444982633484612,-0.00091507790234722,0.16666666666666
"1976-10-01",0.00461847987695458,0.00469282002563743,0.06666666666667
"1977-01-01",0.00532882225245679,0.0105840583860914,-0.23333333333333
"1977-04-01",0.00617982533174315,0.00936325827891348,-0.399999999999999
"1977-07-01",-0.00576140049733889,-0.00932019442492218,-0.2
"1977-10-01",0.00597950602492094,-0.00364433222099528,-0.166666666666671
"1978-01-01",-0.0036060821579043,0.0277036266491446,-0.399999999999999
"1978-04-01",0.00209708344003578,0.00251538929669654,-0.23333333333333
"1978-07-01",0.00192505586423701,0.00640322467154635,0
"1978-10-01",0.00198103647266521,-0.00609434419503314,-0.166666666666671
"1979-01-01",-0.0117324532254109,-0.00579670742784074,0.0333333333333306
"1979-04-01",-0.00540708765449498,0.00146668321834389,-0.13333333333333
"1979-07-01",-0.00352389021707689,-0.00569914788338376,0.13333333333333
"1979-10-01",-0.00424636872133784,-0.00469819350108236,0.06666666666667
"1980-01-01",-0.00542028107192119,-0.0296232643425206,0.399999999999999
"1980-04-01",0.00344152582793224,-0.00992949674741396,1
"1980-07-01",0.00174056051159139,0.00801434516742047,0.33333333333333
"1980-10-01",-0.00641337608090709,0.0118901343807087,-0.26666666666666
"1981-01-01",0.00082646451244032,-0.015905813434565,-0.0333333333333394
"1981-04-01",-0.00169346094081294,0.00446090252798109,-0.0333333333333306
"1981-07-01",-0.00588444252906904,-0.0174747563814776,0.06666666666667
"1981-10-01",0.00315181748172905,-0.0239933828697495,0.73333333333333
"1982-01-01",-0.00481416730550556,-0.0020106675614637,0.600000000000001
"1982-04-01",-0.00491062122250892,-0.0135344900414514,0.600000000000001
"1982-07-01",-0.00872917798965337,-0.007832400365819,0.5
"1982-10-01",0.00185412841412037,0.005034139955428,0.766666666666669
"1983-01-01",-0.00200237479069038,0.0151213529280572,-0.16666666666667
"1983-04-01",-0.0028792070933288,0.012014912430362,-0.366666666666671
"1983-07-01",0.00229757128499067,0.0130655359955367,-0.699999999999999
"1983-10-01",-0.00219290598210879,0.0106428785078721,-0.7
"1984-01-01",-0.00332195694770797,0.00930386295036762,-0.63333333333333
"1984-04-01",-0.00180721977768644,0.00171320779898947,-0.36666666666667
"1984-07-01",0.000983605261573469,-0.000598700059154594,-0.0333333333333306
"1984-10-01",-0.000785180180417925,9.92603717460421e-05,-0.16666666666667
"1985-01-01",-0.000796493896833821,0.00139904834629059,0
"1985-04-01",-0.00206815555343508,0.00624784457589179,0.06666666666667
"1985-07-01",-0.00066734317953438,0.000402818155237683,-0.16666666666667
"1985-10-01",-0.0013898115990121,0.000917155757066625,-0.166666666666661
"1986-01-01",-0.00413394223726835,-0.00461774750400114,0
"1986-04-01",-0.00378113644881932,0.00241220638187764,0.100000000000001
"1986-07-01",-0.00401259183654334,-0.00357542917177859,-0.100000000000001
"1986-10-01",-0.00360680280171428,0.000269535237268088,-0.0999999999999996
"1987-01-01",-0.0054652828368247,0.00393180566859269,-0.23333333333334
"1987-04-01",-0.00266267975044141,0.00101106014546619,-0.33333333333333
"1987-07-01",-0.00306549066643173,0.00985802568548836,-0.2
"1987-10-01",-0.00430191161195081,-0.0012767875083167,-0.2
"1988-01-01",-0.00252664667036158,0.00511240673219083,-0.133333333333329
"1988-04-01",-0.00776042863131334,-0.0021292065597186,-0.166666666666671
"1988-07-01",-0.000564427306602533,0.00622526446952864,0
"1988-10-01",-0.00503350860308232,0.00259997041712788,-0.0999999999999996
"1989-01-01",-0.00849745833208859,4.0027945005435e-05,-0.166666666666671
"1989-04-01",-0.00131072111064496,0.000453818525114244,0.0333333333333403
"1989-07-01",-0.00277727496060323,-0.00426757330137266,0.0333333333333297
"1989-10-01",0.00302842114978687,0.00322415042562457,0.100000000000001
"1990-01-01",-0.00255497566902501,-0.003385857576866,-0.06666666666667
"1990-04-01",-0.00221979771954539,-0.00742777044663342,0.0999999999999996
"1990-07-01",-0.00148778474624074,-0.012591704089033,0.3
"1990-10-01",-0.00530903693913268,-0.0137876779917818,0.4
"1991-01-01",0.000729908302300925,-0.00129698096829888,0.43333333333334
"1991-04-01",-0.000682454451167597,-0.00273863707821631,0.26666666666666
"1991-07-01",-0.00151883222362781,-0.00240788679509997,0.0333333333333394
"1991-10-01",-0.0031584291934202,0.00463860236870259,0.2
"1992-01-01",0.00106869048259159,0.00351806649773775,0.3
"1992-04-01",-0.00136923290883105,0.00227127136213841,0.166666666666661
"1992-07-01",-0.00480226755011331,0.00342159714682461,0.0333333333333394
"1992-10-01",-0.00065865999053217,-0.00439211948083191,-0.16666666666667
"1993-01-01",-0.000151757346972334,-0.00222205074566114,-0.3
"1993-04-01",-0.00158203980128361,-0.00146415344120551,-0.06666666666667
"1993-07-01",0.00227433637831643,0.00423565947997264,-0.2
"1993-10-01",0.00262206231678569,0.00362069278985645,-0.16666666666666
"1994-01-01",-0.00305938270907248,0.00583004874945736,-0.100000000000001
"1994-04-01",-0.000650147308854565,-0.00135713175852915,-0.43333333333334
"1994-07-01",0.000194795067295994,0.00428847256742391,-0.0999999999999996
"1994-10-01",-0.000402777368377229,-0.00215181512515397,-0.36666666666666
"1995-01-01",-0.00196011513102729,-0.00357888680708611,-0.2
"1995-04-01",0.00306643976082409,-0.000238163808496665,0.16666666666666
"1995-07-01",-0.0011610667784073,0.0013935463316656,-0.0333333333333297
"1995-10-01",0.0012403578952482,0.00145698803467913,-0.06666666666667
"1996-01-01",0.0076724037466629,0.00863491531596853,0
"1996-04-01",0.00346218129049319,0.00172275185602524,-0.0666666666666602
"1996-07-01",-0.00174573018909165,0.00420450825487308,-0.23333333333334
"1996-10-01",0.00202882059683121,-0.00132135282417822,0.100000000000001
"1997-01-01",0.00103953242476647,0.0106084872638398,-0.100000000000001
"1997-04-01",0.00102434140633512,0.00480887324521116,-0.23333333333333
"1997-07-01",0.00856640851427098,0.00107054324894848,-0.16666666666667
"1997-10-01",0.00206344260200218,0.00427863485389587,-0.0333333333333306
"1998-01-01",-0.000573877821934273,0.00221832729982003,-0.06666666666667
"1998-04-01",-0.00447192777663034,0.00436208597906845,-0.23333333333333
"1998-07-01",0.00375783091166171,0.00968094386268663,0.06666666666667
"1998-10-01",0.00207676122622007,0.00382345176989533,-0.06666666666667
"1999-01-01",0.00693870211042689,0.00158770020187163,-0.16666666666667
"1999-04-01",0.0060961462707724,0.00610466828978508,0.0333333333333399
"1999-07-01",-0.00089879014696641,0.0112817922512791,-0.0333333333333399
"1999-10-01",0.00120413042753653,-0.00327442501270004,-0.16666666666666
"2000-01-01",0.000511840417173603,0.0119013445824929,0
"2000-04-01",0.00105568480031324,-0.00558464439642705,-0.06666666666667
"2000-07-01",0.00326348803534606,0.00210189919590006,0.06666666666667
"2000-10-01",-0.00448723820977253,-0.0106579195136713,-0.1
"2001-01-01",0.00336557345253774,0.000227908042628571,0.3
"2001-04-01",0.00641882052697711,-0.0126951039653073,0.2
"2001-07-01",0.00258338710866454,0.0022767667235896,0.36666666666666
"2001-10-01",0.00609898778854813,-0.00126339018429286,0.666666666666671
"2002-01-01",0.00354817676841485,-0.00206351872269859,0.199999999999999
"2002-04-01",0.00183683847080451,-0.00066983689213761,0.13333333333333
"2002-07-01",0.00335156553879971,-0.00339054493746593,-0.0999999999999996
"2002-10-01",0.00309526515868872,-0.00219581533744574,0.16666666666667
"2003-01-01",0.000445085668415629,0.00336294207961272,-0.0333333333333297
"2003-04-01",0.00092791298932932,0.0104217042835639,0.23333333333333
"2003-07-01",-0.000620156419441249,0.00732989310881645,0
"2003-10-01",-0.00196293784431352,0.000568194026383481,-0.23333333333333
"2004-01-01",-0.00267743281813685,-0.000786684137567163,-0.166666666666671
"2004-04-01",0.000781552751695128,0.00398008899070084,-0.06666666666667
"2004-07-01",-0.00185653375615718,0.00160615946879464,-0.199999999999999
"2004-10-01",-0.00146999921826142,0.007371822931476,-0.0666666666666602
"2005-01-01",-0.00199239554533689,-0.00250450273517087,-0.06666666666667
"2005-04-01",-0.00422535816169059,0.00340861614751098,-0.2
"2005-07-01",-0.00324307400853195,-0.00209188899591184,-0.0999999999999996
"2005-10-01",-0.0059549040114853,0.00720968600767212,-0.0333333333333306
"2006-01-01",-0.00512036144632623,-0.00412928612205879,-0.2
"2006-04-01",-0.00455029264089199,-0.00544917360477163,-0.0333333333333394
"2006-07-01",0.00350432212228465,0.00323811319525476,-0.0666666666666602
"2006-10-01",-0.00339945381045125,-0.00349727722811716,-0.13333333333334
"2007-01-01",0.00417398458474854,0.00127415246324863,0.06666666666667
"2007-04-01",0.000205949956893589,0.00335748463585776,-0.06666666666667
"2007-07-01",0.000173188159601908,0.00314884367608373,0.2
"2007-10-01",0.00483638570014063,-0.0127535473530398,0.13333333333334
"2008-01-01",0.00142211147142624,-0.00059187318905495,0.16666666666666
"2008-04-01",-0.000874036676343842,-0.0100837137691225,0.26666666666667
"2008-07-01",0.00466804395627894,-0.0327444544614507,0.66666666666667
"2008-10-01",0.00698496623416525,-0.0163044331626905,0.9
"2009-01-01",0.00556998092970924,-0.00735627916958506,1.4
"2009-04-01",0.00926679984670565,0.00164112562172632,0.96666666666666
"2009-07-01",1.57227872365419e-05,0.00445834060366541,0.300000000000001
"2009-10-01",0.000239633786650132,0.000124488872942081,0.300000000000001
"2010-01-01",0.000642894162093313,0.00340398314152184,-0.0666666666666611
"2010-04-01",0.00307990746005678,0.00114966325273983,-0.13333333333334
"2010-07-01",-0.000196821546991519,0.000195858465787979,-0.199999999999999
"2010-10-01",0.0019377610040902,-0.00734033212438955,0.0333333333333403
"2011-01-01",-0.00595209545827948,0.00144451782990696,-0.433333333333341
"2011-04-01",-0.00606370517935237,-0.00434380567727855,0.06666666666667
"2011-07-01",0.0021756911605076,0.00679861869020336,-0.0999999999999996
"2011-10-01",-0.00431411712027374,0.00108235956754696,-0.366666666666671
"2012-01-01",-0.000724622218031336,-0.00259295501621874,-0.36666666666666
"2012-04-01",-0.00466324325784509,-0.00421180498744083,-0.13333333333334
"2012-07-01",-0.00255735806229394,-0.00473003162598401,-0.133333333333329
"2012-10-01",0.00032379404296485,0.00254790763405559,-0.2
"2013-01-01",0.000221168370221233,-0.00345306882650961,-0.100000000000001
"2013-04-01",-0.00166815313165321,0.00297376407523278,-0.23333333333333
"2013-07-01",-0.000121129841742089,0.00217809638095847,-0.16666666666667
"2013-10-01",0.00138122693855671,-0.00755479153070459,-0.3
"2014-01-01",-0.00490658319339515,0.00639017656044871,-0.300000000000001
"2014-04-01",2.45887931572482e-05,0.00769687425998454,-0.399999999999999
"2014-07-01",0.00112748270684541,-0.00260647771153546,-0.13333333333333
"2014-10-01",0.00517294653577613,0.00329354206130513,-0.33333333333334
"2015-01-01",0.00162949595815977,0.00202565261531314,-0.13333333333333
"2015-04-01",0.00464752150342279,-0.00300732987271473,-0.133333333333329
"2015-07-01",0.00412142027656569,-0.0034306819503997,-0.300000000000001
"2015-10-01",0.00791655913866488,-0.00310828110538782,-0.0333333333333394
"2016-01-01",0.00443497196622752,0.000711111496887213,-0.100000000000001
"2016-04-01",0.00196530481456981,-0.00133947141800226,-0.0333333333333297
"2016-07-01",-0.000920365470298444,0.0015896527281798,-0.0333333333333297
"2016-10-01",-0.00223062160149591,-0.00146068706955249,-0.100000000000001
"2017-01-01",0.00560279280470014,0.00123187648150801,-0.0999999999999996
"2017-04-01",0.00314526264662726,0.00363709513877129,-0.26666666666667
"2017-07-01",0.00283377881248771,0.00120937315308042,0
"2017-10-01",0.00540076683479268,0.000327439519153999,-0.3
"2018-01-01",-0.0018237869748038,0.00481580897154549,0
"2018-04-01",NA,NA,-0.1
"2018-07-01",NA,NA,-0.13333333333333
"2018-10-01",NA,NA,-0.0333333333333399
